Epsilon,Target Direction,Test Index,Attack Name,True y,Original y Pred,Attacked y Pred,Attacked AE,Original AE,Eta,Adv Example,Percentage Changeed from the Attack,Attack Stats,
0.2,Negative,10,Targeted_5VITA,0.09425222873687744,0.07987508721649647,0.06874657534062863,1.0687465753406287,1.0798750872164964,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.04665953665971756; 0.0; 0.0; 0.0]; [0.0; 0.02645939588546753; 0.0; 0.0; 0.0; 0.034841690212488174; 0.0; 0.0; 0.0]; [0.0; 0.020780816674232483; 0.0; 0.0; 0.0; 0.04771903529763222; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.0872223898768425; 0.07208029180765152; 0.045850176364183426; 0.10399872809648514; 0.28820091485977173; 0.07899297773838043; 0.0; 0.0; 0.0]; [0.11311836540699005; 0.08895985037088394; 0.046979133039712906; 0.10276813805103302; 0.23398233950138092; 0.13472238183021545; 0.0; 0.0; 0.0]; [0.017587177455425262; 0.059534214437007904; 0.04504898190498352; 0.09828823804855347; 0.12734368443489075; 0.07691629230976105; 0.0; 0.0; 0.0]; [0.008880184963345528; 0.026027167215943336; 0.04271823540329933; 0.09989214688539505; 0.04223925620317459; 0.0711619108915329; 0.11358529329299927; 0.0; 0.0]; [0.11505752801895142; 0.06227189674973488; 0.04767107218503952; 0.10274739563465118; 0.13532106578350067; 0.06993187218904495; 0.11338099837303162; 0.0; 0.0]; [0.06112287938594818; 0.10583941638469696; 0.05029316619038582; 0.10456562787294388; 0.23220762610435486; 0.0696524828672409; 0.11338099837303162; 0.0; 0.0]; [0.14404729008674622; 0.2707572877407074; 0.051567792892456055; 0.10760753601789474; 0.18337370455265045; 0.07055480778217316; 0.11338099837303162; 0.0; 0.0]]],-8.233150839805603,[(1; 5; 1); (2; 1; 1); (2; 5; 1); (3; 1; 1); (3; 5; 1)],
0.2,Negative,11,Targeted_5VITA,0.5367989540100098,0.5607285189628601,0.47702842593193057,1.4770284259319306,1.5607285189628601,[[[0.0; 0.0; 0.11612343788146973; 0.0; 0.0; -0.1029151976108551; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.1195250153541565; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.08900178968906403; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.07213079929351807; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.636349081993103; 0.581204354763031; 0.9947424530982971; 0.975803017616272; 0.9393149018287659; 0.18119189143180847; 0.4302349388599396; 0.0; 0.0]; [0.6480321884155273; 0.6348084211349487; 0.885028600692749; 0.982999861240387; 0.8727545738220215; 0.3228042721748352; 0.4300306439399719; 0.0; 0.0]; [0.3045426905155182; 0.22741788625717163; 1.0070300102233887; 0.9654950499534607; 0.6136114001274109; 0.17341850697994232; 0.4300306439399719; 0.0; 0.0]; [0.3562842905521393; 0.17130474746227264; 0.8898721933364868; 0.9689241051673889; 0.37888991832733154; 0.08579050749540329; 0.4300306439399719; 0.0; 0.0]; [0.48481085896492004; 0.32280653715133667; 0.8975199460983276; 0.9750909209251404; 0.5020395517349243; 0.18135569989681244; 0.4298263490200043; 0.0; 0.0]; [0.8363767862319946; 0.6943935751914978; 0.9082632064819336; 0.9911715388298035; 0.7938198447227478; 0.2195541113615036; 0.4296220541000366; 0.0; 0.0]; [0.6708691716194153; 0.7908303141593933; 0.9113951921463013; 1.0; 0.9175593256950378; 0.2154427468776703; 0.39305412769317627; 0.0; 0.0]]],-15.738007426261902,[(0; 2; 1); (0; 5; -1); (2; 2; 1); (4; 1; 1); (5; 1; 1)],
0.2,Negative,12,Targeted_5VITA,0.021890344098210335,0.01787078008055687,0.016971056312322617,1.0169710563123227,1.0178707800805569,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.022208869457244873; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0008484199643135071; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -0.001506611704826355; 0.0002047419548034668; 0.02622528374195099; 0.0; 0.0; 0.0]]],[[[0.026528052985668182; 0.23813869059085846; 0.2887941896915436; 0.14490549266338348; 0.26092639565467834; 0.0; 0.8298263549804688; 0.0; 0.0]; [0.030308682471513748; 0.23061130940914154; 0.28409630060195923; 0.1412551999092102; 0.2627844214439392; 0.0; 0.8298263549804688; 0.0; 0.0]; [0.03287104144692421; 0.2146441638469696; 0.2839142084121704; 0.13835155963897705; 0.2514887750148773; 0.0; 0.8298263549804688; 0.0; 0.0]; [0.028819523751735687; 0.17837591469287872; 0.30113381147384644; 0.1312030702829361; 0.18924623727798462; 0.0; 0.8298263549804688; 0.0; 0.0]; [0.01835322007536888; 0.09756375104188919; 0.2759750783443451; 0.12791228294372559; 0.10393205285072327; 0.0; 0.8298263549804688; 0.0; 0.0]; [0.015126955695450306; 0.07116788625717163; 0.274664044380188; 0.12943322956562042; 0.05265262350440025; 0.0; 0.8298263549804688; 0.0; 0.0]; [0.016899587586522102; 0.10538320988416672; 0.2745547890663147; 0.13043619692325592; 0.13758814334869385; 0.02622528374195099; 0.8298263549804688; 0.0; 0.0]]],-5.070555582642555,[(3; 2; 1); (4; 1; 1); (6; 3; -1); (6; 4; 1); (6; 5; 1)],
0.2,Negative,13,Targeted_5VITA,0.053914666175842285,0.053506674468517305,0.042040596045553685,1.0420405960455537,1.0535066744685173,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.05416367948055267; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.055954527109861374; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.051572710275650024; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.056150712072849274; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.050325483083724976; 0.0; 0.0; 0.0]]],[[[0.041595056653022766; 0.08895985037088394; 0.0019665684085339308; 0.008558826521039009; 0.17528922855854034; 0.11061018705368042; 0.030643513426184654; 0.0; 0.0]; [0.06260611861944199; 0.11747262626886368; 0.0020758220925927162; 0.009277823381125927; 0.17073343694210052; 0.16219520568847656; 0.030643513426184654; 0.0; 0.0]; [0.01184518076479435; 0.009808394126594067; 0.0007647766033187509; 0.009464485570788383; 0.0825902447104454; 0.11321687698364258; 0.030643513426184654; 0.0; 0.0]; [0.0071837869472801685; 0.00479014590382576; 0.0005462690023705363; 0.011033833958208561; 0.01026445347815752; 0.08101370185613632; 0.030643513426184654; 0.0; 0.0]; [0.047373320907354355; 0.058166056871414185; 0.002767762867733836; 0.014207098633050919; 0.16405989229679108; 0.15006409585475922; 0.03043922409415245; 0.0; 0.0]; [0.030257612466812134; 0.07048358023166656; 0.005535525735467672; 0.01719370111823082; 0.29891687631607056; 0.10013089329004288; 0.03043922409415245; 0.0; 0.0]; [0.0633203536272049; 0.18088503181934357; 0.005608361680060625; 0.019986726343631744; 0.2813900411128998; 0.15453007817268372; 0.030234932899475098; 0.0; 0.0]]],-20.425330102443695,[(1; 5; 1); (2; 5; 1); (3; 5; 1); (4; 5; 1); (6; 5; 1)],
0.2,Negative,14,Targeted_5VITA,0.06196293607354164,0.06222985714673996,0.05104655910283327,1.0510465591028333,1.06222985714674,[[[0.0; -0.015555799007415771; 0.09970739483833313; 0.0; 0.0; -0.0681716799736023; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.07237792015075684; 0.0; 0.0; 0.07177108526229858; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.05598483607172966; 0.3131394684314728; 0.4611189663410187; 0.22028952836990356; 0.5486670136451721; 0.2932262122631073; 0.4788559675216675; 0.0; 0.0]; [0.0673341229557991; 0.3845802843570709; 0.4313494861125946; 0.22080804407596588; 0.5353658199310303; 0.4628775119781494; 0.47865167260169983; 0.0; 0.0]; [0.039419788867235184; 0.2030109465122223; 0.3586438000202179; 0.22019965946674347; 0.5021843910217285; 0.3523251712322235; 0.47865167260169983; 0.0; 0.0]; [0.10352913290262222; 0.5570255517959595; 0.358316034078598; 0.2196120172739029; 0.4197988212108612; 0.438419371843338; 0.47844740748405457; 0.0; 0.0]; [0.030998490750789642; 0.13412408530712128; 0.3592264950275421; 0.2178076058626175; 0.2920655310153961; 0.258752703666687; 0.4782431125640869; 0.0; 0.0]; [0.021912548691034317; 0.049954380840063095; 0.3580611050128937; 0.2212643325328827; 0.17587704956531525; 0.12746836245059967; 0.4782431125640869; 0.0; 0.0]; [0.09387846291065216; 0.2906021773815155; 0.3678939640522003; 0.23103991150856018; 0.34089943766593933; 0.34225818514823914; 0.47803881764411926; 0.0; 0.0]]],-13.702239096164703,[(0; 1; -1); (0; 2; 1); (0; 5; -1); (1; 2; 1); (1; 5; 1)],
0.2,Negative,15,Targeted_5VITA,0.024487491697072983,0.07861469246447086,0.06913326554000378,1.0691332655400039,1.0786146924644708,[[[0.0; 0.0; 0.06251144409179688; 0.002936914563179016; 0.0; -0.06795662641525269; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.04320254921913147; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0615767240524292; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.0771794468164444; 0.30269160866737366; 0.4398012161254883; 0.2464832216501236; 0.5568391680717468; 0.32645320892333984; 0.5117467045783997; 0.0; 0.0]; [0.09029766917228699; 0.4012317657470703; 0.42162129282951355; 0.2439749389886856; 0.47993484139442444; 0.45768672227859497; 0.5115423798561096; 0.0; 0.0]; [0.031760092824697495; 0.10583941638469696; 0.37703484296798706; 0.24167968332767487; 0.30052974820137024; 0.33318135142326355; 0.5115423798561096; 0.0; 0.0]; [0.027555366978049278; 0.05406022071838379; 0.38388141989707947; 0.24546824395656586; 0.17095579206943512; 0.14229965209960938; 0.5115423798561096; 0.0; 0.0]; [0.10120435059070587; 0.28261861205101013; 0.3956444263458252; 0.2555687725543976; 0.3039955496788025; 0.40051087737083435; 0.5113381147384644; 0.0; 0.0]; [0.06466148048639297; 0.3074817657470703; 0.396846204996109; 0.2615765333175659; 0.4644070863723755; 0.3945099115371704; 0.5113381147384644; 0.0; 0.0]; [0.07926589995622635; 0.38503649830818176; 0.4011799395084381; 0.26294538378715515; 0.47604474425315857; 0.3055869936943054; 0.5111337900161743; 0.0; 0.0]]],-12.873804569244385,[(0; 2; 1); (0; 3; 1); (0; 5; -1); (1; 2; 1); (2; 5; 1)],
0.2,Negative,16,Targeted_5VITA,0.10120435059070587,0.0954604359716177,0.08246207743883133,1.0824620774388314,1.0954604359716178,[[[0.0; 0.0; 0.06891101598739624; 0.0; 0.0; -0.07532653212547302; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.01494339108467102; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.003787986934185028; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.074833944439888; 0.0; 0.0; 0.0]]],[[[0.09387846291065216; 0.2906021773815155; 0.43680498003959656; 0.23103991150856018; 0.34089943766593933; 0.2669316530227661; 0.47803881764411926; 0.0; 0.0]; [0.06196293607354164; 0.2990419566631317; 0.3702611029148102; 0.23602449893951416; 0.5441442131996155; 0.3710416257381439; 0.5119509696960449; 0.0; 0.0]; [0.0801333412528038; 0.3779653310775757; 0.37262827157974243; 0.23850642144680023; 0.5808957815170288; 0.3882948160171509; 0.5119509696960449; 0.0; 0.0]; [0.0771794468164444; 0.30269160866737366; 0.3772897720336914; 0.24354630708694458; 0.5568391680717468; 0.39440983533859253; 0.5117467045783997; 0.0; 0.0]; [0.09029766917228699; 0.4012317657470703; 0.3933621346950531; 0.2439749389886856; 0.47993484139442444; 0.45768672227859497; 0.5115423798561096; 0.0; 0.0]; [0.031760092824697495; 0.10962740331888199; 0.37703484296798706; 0.24167968332767487; 0.30052974820137024; 0.27160462737083435; 0.5115423798561096; 0.0; 0.0]; [0.027555366978049278; 0.05406022071838379; 0.38388141989707947; 0.24546824395656586; 0.17095579206943512; 0.21713359653949738; 0.5115423798561096; 0.0; 0.0]]],-19.598540663719177,[(0; 2; 1); (0; 5; -1); (4; 2; 1); (5; 1; 1); (6; 5; 1)],
0.2,Negative,17,Targeted_5VITA,0.0005632456159219146,-0.0032088559865951537,-0.004178329482674599,0.9958216705173254,0.9967911440134049,[[[0.0; 0.0015343204140663147; 0.0; 0.0; 0.0; -0.0339353010058403; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -0.0013455115258693695; 0.0; 0.008390069007873535; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; -0.0012988150119781494; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.001207166351377964; 0.037802569568157196; 0.11817619204521179; 0.0423101931810379; 0.036892328411340714; 0.07958460599184036; 0.6028600335121155; 0.0; 0.0]; [0.0073480973951518536; 0.06820255517959595; 0.1184675320982933; 0.04061640053987503; 0.13071325421333313; 0.23576898872852325; 0.6028600335121155; 0.0; 0.0]; [0.00631338357925415; 0.06797445565462112; 0.11566334962844849; 0.03849658742547035; 0.2127496600151062; 0.26696324348449707; 0.6028600335121155; 0.0; 0.0]; [0.010319015011191368; 0.10583941638469696; 0.11092901974916458; 0.03729795664548874; 0.20652557909488678; 0.25668618083000183; 0.6028600335121155; 0.0; 0.0]; [0.007590122986584902; 0.08941605687141418; 0.10746932029724121; 0.0343666598200798; 0.17837423086166382; 0.25727343559265137; 0.6028600335121155; 0.0; 0.0]; [0.014985589310526848; 0.11747262626886368; 0.10444662719964981; 0.031483761966228485; 0.1714181751012802; 0.27105680108070374; 0.6028600335121155; 0.0; 0.0]; [0.0033720722422003746; 0.05732344835996628; 0.10029498487710953; 0.02815840020775795; 0.10104423016309738; 0.19629669189453125; 0.6028600335121155; 0.0; 0.0]]],-7.036171853542328,[(0; 1; 1); (0; 5; -1); (2; 3; -1); (2; 5; 1); (6; 1; -1)],
0.2,Negative,18,Targeted_5VITA,0.02475172095000744,0.03468154188245535,0.025657413266599177,1.0256574132665992,1.0346815418824553,[[[0.0; 0.0; 0.07095734775066376; 0.0; 0.0; -0.04554047808051109; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.05291815474629402; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.07089430093765259; 0.0; 0.0; 0.05094388127326965; 0.0; 0.0; 0.0]]],[[[0.0275390837341547; 0.29037410020828247; 0.12332633137702942; 0.03599131852388382; 0.17609871923923492; -0.0039396993815898895; 0.24249233305454254; 0.0; 0.0]; [0.012532769702374935; 0.17427007853984833; 0.04759823903441429; 0.0324101597070694; 0.300894558429718; 0.040255505591630936; 0.24228805303573608; 0.0; 0.0]; [0.026388907805085182; 0.3718065619468689; 0.04231763631105423; 0.02976231649518013; 0.2882104516029358; 0.04246785119175911; 0.24228805303573608; 0.0; 0.0]; [0.027992047369480133; 0.1947992742061615; 0.038894351571798325; 0.02598758414387703; 0.2483402043581009; 0.09448915719985962; 0.24208375811576843; 0.0; 0.0]; [0.029735075309872627; 0.13891422748565674; 0.03215703368186951; 0.022371860221028328; 0.24173906445503235; 0.051156509667634964; 0.24208375811576843; 0.0; 0.0]; [0.004004891030490398; 0.031934306025505066; 0.02851524017751217; 0.01873539574444294; 0.12525209784507751; 0.027218354865908623; 0.24187946319580078; 0.0; 0.0]; [0.005739775951951742; 0.01140510942786932; -0.04398144781589508; 0.01617051288485527; 0.025730319321155548; 0.06504319608211517; 0.24187946319580078; 0.0; 0.0]]],-35.072147846221924,[(0; 2; 1); (0; 5; -1); (3; 5; 1); (6; 2; -1); (6; 5; 1)],
0.2,Negative,19,Targeted_5VITA,0.025628045201301575,0.026717628687620162,0.0249655556678772,1.0249655556678772,1.02671762868762,[[[0.0; 0.0; 0.0; 0.0; -0.001866161823272705; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0002512037754058838; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.03717508912086487; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.028225913643836975; 0.0; 0.0; 0.029730090871453285; 0.0; 0.0; 0.0]]],[[[0.02735626883804798; 0.2374543845653534; 0.2341308891773224; 0.11488046497106552; 0.3195681869983673; 0.0; 0.7352400422096252; 0.0; 0.0]; [0.033084943890571594; 0.20050182938575745; 0.2330019325017929; 0.11434813588857651; 0.32082948088645935; 0.0; 0.7352400422096252; 0.0; 0.0]; [0.03164537250995636; 0.2062043845653534; 0.23238281905651093; 0.11343555897474289; 0.2958957850933075; 0.03717508912086487; 0.7352400422096252; 0.0; 0.0]; [0.028994936496019363; 0.17130474746227264; 0.23176372051239014; 0.11087067425251007; 0.23094016313552856; 0.0; 0.7352400422096252; 0.0; 0.0]; [0.02178228460252285; 0.06683394312858582; 0.24163298308849335; 0.11132696270942688; 0.1146816611289978; 0.0; 0.7352400422096252; 0.0; 0.0]; [0.025019651278853416; 0.0750456228852272; 0.23609745502471924; 0.11859297752380371; 0.13872599601745605; 0.0; 0.7352400422096252; 0.0; 0.0]; [0.02814081497490406; 0.20141422748565674; 0.212569460272789; 0.12195290625095367; 0.24643221497535706; 0.029730090871453285; 0.7352400422096252; 0.0; 0.0]]],-15.501423180103302,[(0; 4; -1); (1; 4; 1); (2; 5; 1); (6; 2; -1); (6; 5; 1)],
0.2,Negative,20,Targeted_5VITA,0.1551249474287033,0.13504192233085632,0.11675779074430466,1.1167577907443047,1.1350419223308563,[[[0.0; 0.0; 0.15891480445861816; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.15080446004867554; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.10978657007217407; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.03138250112533569; -0.1638352870941162; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.2385067492723465; 0.7636861205101013; 0.9323588609695435; 0.7650816440582275; 0.5141807198524475; 0.13539527356624603; 0.3908069431781769; 0.0; 0.0]; [0.23942674696445465; 0.8168339133262634; 0.8966801166534424; 0.7419700622558594; 0.5547686815261841; 0.1260593682527542; 0.39060264825820923; 0.0; 0.0]; [0.19913285970687866; 0.5634124279022217; 0.7246440052986145; 0.7107766270637512; 0.4556926190853119; 0.11471519619226456; 0.3903983533382416; 0.0; 0.0]; [0.25964438915252686; 0.9377281069755554; 0.8069714903831482; 0.6762855648994446; 0.41563335061073303; 0.1445954144001007; 0.3901940882205963; 0.0; 0.0]; [0.06189706549048424; 0.20848539471626282; 0.6631705164909363; 0.6348395347595215; 0.2917449176311493; 0.09653232991695404; 0.38998979330062866; 0.0; 0.0]; [0.059562668204307556; 0.10378649830818176; 0.6499872803688049; 0.6168162226676941; 0.12667153775691986; 0.04704427346587181; 0.389785498380661; 0.0; 0.0]; [0.2510114014148712; 0.6876325011253357; 0.4751901626586914; 0.60432368516922; 0.3368101119995117; 0.10657305270433426; 0.389785498380661; 0.0; 0.0]]],-9.138332307338715,[(0; 2; 1); (1; 2; 1); (3; 2; 1); (6; 1; 1); (6; 2; -1)],
0.2,Negative,21,Targeted_5VITA,0.056981801986694336,0.050751041285693646,0.04616850733757019,1.0461685073375702,1.0507510412856937,[[[0.0; 0.0; 0.07166850566864014; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.04422375559806824; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; -0.0006172358989715576; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; -0.0012708008289337158; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -0.01582331955432892; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.052006591111421585; 0.420848548412323; 0.5446282029151917; 0.23732422292232513; 0.48924052715301514; 0.3537556231021881; 0.5246169567108154; 0.0; 0.0]; [0.06703288853168488; 0.39302006363868713; 0.40143486857414246; 0.23260927200317383; 0.44273585081100464; 0.43682172894477844; 0.5244126915931702; 0.0; 0.0]; [0.023667417466640472; 0.0885036513209343; 0.390400230884552; 0.22744493186473846; 0.2713215947151184; 0.1797627955675125; 0.5244126915931702; 0.0; 0.0]; [0.022012466564774513; 0.05634124204516411; 0.38821515440940857; 0.22569583356380463; 0.12126544862985611; 0.09611018002033234; 0.5244126915931702; 0.0; 0.0]; [0.07816161215305328; 0.2833029329776764; 0.3887978494167328; 0.22645631432533264; 0.27116915583610535; 0.3258499503135681; 0.5244126915931702; 0.0; 0.0]; [0.04867226630449295; 0.2917427122592926; 0.3829345703125; 0.2241610586643219; 0.4721675515174866; 0.33036157488822937; 0.5242083668708801; 0.0; 0.0]; [0.06106884777545929; 0.4511861205101013; 0.37634292244911194; 0.2062014788389206; 0.5585520267486572; 0.34440112113952637; 0.5242083668708801; 0.0; 0.0]]],-8.161360025405884,[(0; 2; 1); (1; 5; 1); (2; 4; -1); (4; 4; -1); (6; 3; -1)],
0.2,Negative,22,Targeted_5VITA,0.11127690225839615,0.09958369314670562,0.08183766871690751,1.0818376687169076,1.0995836931467056,[[[0.0; -0.031641051173210144; 0.04334688186645508; 0.0; 0.0; -0.04843375086784363; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.014535486698150635; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.04403984546661377; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.07274157553911209; 0.09039361774921417; 0.5240635871887207; 0.3254704475402832; 0.36116454005241394; 0.12251907587051392; 0.4118488132953644; 0.0; 0.0]; [0.07792699337005615; 0.11724452674388885; 0.5011471509933472; 0.3437357544898987; 0.3814428746700287; 0.174289733171463; 0.4116445481777191; 0.0; 0.0]; [0.18329758942127228; 0.25570255517959595; 0.5207764506340027; 0.3612612783908844; 0.3663594722747803; 0.19979475438594818; 0.4116445481777191; 0.0; 0.0]; [0.04406194016337395; 0.058166056871414185; 0.5365089774131775; 0.3856276571750641; 0.2535892128944397; 0.12270800769329071; 0.41144025325775146; 0.0; 0.0]; [0.023256640881299973; 0.028284670785069466; 0.5590881109237671; 0.390622615814209; 0.1549292951822281; 0.07710009813308716; 0.41144025325775146; 0.0; 0.0]; [0.11425448209047318; 0.11496350169181824; 0.5927018523216248; 0.4146053194999695; 0.29702112078666687; 0.17221489548683167; 0.41144025325775146; 0.0; 0.0]; [0.08428329974412918; 0.18772810697555542; 0.5689467787742615; 0.43315404653549194; 0.40107250213623047; 0.17605672776699066; 0.46802860498428345; 0.0; 0.0]]],-11.088427901268005,[(0; 1; -1); (0; 2; 1); (0; 5; -1); (3; 3; 1); (6; 2; -1)],
